DATE_TIME,POWER
24-04-2021 16:15,1.4759926015363662
24-04-2021 16:30,1.288113583511157
24-04-2021 16:45,1.4881463043295118
24-04-2021 17:00,1.4746660249861046
24-04-2021 17:15,0.9695646835606357
24-04-2021 17:30,0.641664825292287
24-04-2021 17:45,0.40215852450903483
24-04-2021 18:00,0.22557216115476889
24-04-2021 18:15,0.13748406928314003
24-04-2021 18:30,0.05526863653876559
24-04-2021 18:45,0.0
24-04-2021 19:00,0.0
24-04-2021 19:15,0.0
24-04-2021 19:30,0.0
24-04-2021 19:45,0.0
24-04-2021 20:00,0.0
24-04-2021 20:15,0.0
24-04-2021 20:30,0.0
24-04-2021 20:45,0.0
24-04-2021 21:00,0.0
24-04-2021 21:15,0.0
24-04-2021 21:30,0.0
24-04-2021 21:45,0.0
24-04-2021 22:00,0.0
24-04-2021 22:15,0.0
24-04-2021 22:30,0.0
24-04-2021 22:45,0.0
24-04-2021 23:00,0.0
24-04-2021 23:15,0.0
24-04-2021 23:30,0.0
24-04-2021 23:45,0.0
25-04-2021 00:00,0.0
25-04-2021 00:15,0.0
25-04-2021 00:30,0.0
25-04-2021 00:45,0.0
25-04-2021 01:00,0.0
25-04-2021 01:15,0.0
25-04-2021 01:30,0.0
25-04-2021 01:45,0.0
25-04-2021 02:00,0.0
25-04-2021 02:15,0.0
25-04-2021 02:30,0.0
25-04-2021 02:45,0.0
25-04-2021 03:00,0.0
25-04-2021 03:15,0.0
25-04-2021 03:30,0.0
25-04-2021 03:45,0.0
25-04-2021 04:00,0.0
25-04-2021 04:15,0.0
25-04-2021 04:30,0.0
25-04-2021 04:45,0.0
25-04-2021 05:00,0.0
25-04-2021 05:15,0.0
25-04-2021 05:30,0.0
25-04-2021 06:00,0.0
25-04-2021 06:15,0.15110466532002054
25-04-2021 06:30,0.26625952569592787
25-04-2021 06:45,0.4336941864462735
25-04-2021 07:00,0.6360560453572076
25-04-2021 07:15,0.8994876952797954
25-04-2021 07:30,1.0125422924084453
25-04-2021 07:45,1.333203722079857
25-04-2021 08:00,1.2842864371397327
25-04-2021 08:15,2.175598364110972
25-04-2021 08:30,2.4602471604977167
25-04-2021 08:45,2.736350099366889
25-04-2021 09:00,3.043608139678628
25-04-2021 09:15,3.288335180291662
25-04-2021 09:30,3.5056253631947527
25-04-2021 09:45,3.7206947122329947
25-04-2021 10:00,3.8688892268569477
25-04-2021 10:15,3.8681044703074083
25-04-2021 10:30,4.120346982783039
25-04-2021 10:45,4.287021420088602
25-04-2021 11:00,4.378127966894081
25-04-2021 11:15,4.446297365588912
25-04-2021 11:30,4.524977055982414
25-04-2021 11:45,4.601436510453018
25-04-2021 12:00,4.6071712469130786
25-04-2021 12:15,4.641356770659793
25-04-2021 12:30,4.631317093740872
25-04-2021 12:45,4.588097445835197
25-04-2021 13:00,4.5308314651067
25-04-2021 13:15,4.396592132903039
25-04-2021 13:30,4.202550148790738
25-04-2021 13:45,4.288454804344667
25-04-2021 14:00,4.195788916774896
25-04-2021 14:15,3.8830474538545388
25-04-2021 14:30,3.730801406299597
25-04-2021 14:45,3.4561949798072487
25-04-2021 15:00,3.722762663939656
25-04-2021 15:15,3.273239912243473
25-04-2021 15:30,2.909671480852485
25-04-2021 15:45,3.1361738013104317
25-04-2021 16:00,2.8262650014251736
25-04-2021 16:15,1.5934765999981508
25-04-2021 16:30,0.7282468309605498
25-04-2021 16:45,0.4891566934583762
25-04-2021 17:00,0.4172666574536556
25-04-2021 17:15,0.35881710937975453
25-04-2021 17:30,0.25740969854732904
25-04-2021 17:45,0.17966495434682098
25-04-2021 18:00,0.15882268395301216
25-04-2021 18:15,0.08316025201635661
25-04-2021 18:30,0.012498062181149286
25-04-2021 18:45,0.0
25-04-2021 19:00,0.0
25-04-2021 19:15,0.0
25-04-2021 19:30,0.0
25-04-2021 19:45,0.0
25-04-2021 20:00,0.0
25-04-2021 20:15,0.0
25-04-2021 20:30,0.0
25-04-2021 20:45,0.0
25-04-2021 21:00,0.0
25-04-2021 21:15,0.0
25-04-2021 21:30,0.0
25-04-2021 21:45,0.0
25-04-2021 22:00,0.0
25-04-2021 22:15,0.0
25-04-2021 22:30,0.0
25-04-2021 22:45,0.0
25-04-2021 23:00,0.0
25-04-2021 23:15,0.0
25-04-2021 23:30,0.0
25-04-2021 23:45,0.0
26-04-2021 00:00,0.0
26-04-2021 00:15,0.0
26-04-2021 00:30,0.0
26-04-2021 00:45,0.0
26-04-2021 01:00,0.0
26-04-2021 01:15,0.0
26-04-2021 01:30,0.0
26-04-2021 01:45,0.0
26-04-2021 02:00,0.0
26-04-2021 02:15,0.0
26-04-2021 02:30,0.0
26-04-2021 02:45,0.0
26-04-2021 03:00,0.0
26-04-2021 03:15,0.0
26-04-2021 03:30,0.0
26-04-2021 03:45,0.0
26-04-2021 04:00,0.0
26-04-2021 04:15,0.0
26-04-2021 04:30,0.0
26-04-2021 04:45,0.0
26-04-2021 05:00,0.0
26-04-2021 05:15,0.0
26-04-2021 05:30,0.0
26-04-2021 05:45,0.0
26-04-2021 06:00,0.04617078685322738
26-04-2021 06:15,0.14471112894095386
26-04-2021 06:30,0.27682486700443865
26-04-2021 06:45,0.44674005234144176
26-04-2021 07:00,0.6727122209181939
26-04-2021 07:15,0.9428859551264713
26-04-2021 07:30,1.2290031406304884
26-04-2021 07:45,1.543472982315666
26-04-2021 08:00,1.867547489378786
26-04-2021 08:15,2.1748928910554155
26-04-2021 08:30,2.477067815707736
26-04-2021 08:45,2.759597799451072
26-04-2021 09:00,3.0257962918486587
26-04-2021 09:15,3.2598550722363897
26-04-2021 09:30,3.4993553893730276
26-04-2021 09:45,3.6131178530507277
26-04-2021 10:00,3.928540591862041
26-04-2021 10:15,3.62272012483465
26-04-2021 10:30,4.339475344781751
26-04-2021 10:45,4.13040939771424
26-04-2021 11:00,4.49127142132315
26-04-2021 11:15,2.8523301058579777
26-04-2021 11:30,4.038355936804307
26-04-2021 11:45,3.6052681938286466
26-04-2021 12:00,3.8833846330850803
26-04-2021 12:15,4.667118204569933
26-04-2021 12:30,2.8837080984439623
26-04-2021 12:45,4.5020408053962235
26-04-2021 13:00,3.016675405121225
26-04-2021 13:15,3.170713857002434
26-04-2021 13:30,3.9689359540519993
26-04-2021 13:45,4.535559750109547
26-04-2021 14:00,3.0562198913562244
26-04-2021 14:15,1.2702131775611727
26-04-2021 14:30,2.6486856503350262
26-04-2021 14:45,1.6768091813127852
26-04-2021 15:00,1.6628187953260387
26-04-2021 15:15,1.5652729368812401
26-04-2021 15:30,2.9732535098048283
26-04-2021 15:45,2.7826875310253762
26-04-2021 16:00,1.8858757267075958
26-04-2021 16:15,2.330117602704615
26-04-2021 16:30,1.9767321570366643
26-04-2021 16:45,2.1946874233224416
26-04-2021 17:00,1.5589129089369538
26-04-2021 17:15,0.3729436235292924
26-04-2021 17:30,0.2384546732324721
26-04-2021 17:45,0.18550141235869436
26-04-2021 18:00,0.13617933310174576
26-04-2021 18:15,0.031062354763386403
26-04-2021 18:30,0.0
26-04-2021 18:45,0.0
26-04-2021 19:00,0.0
26-04-2021 19:15,0.0
26-04-2021 19:30,0.0
26-04-2021 19:45,0.0
26-04-2021 20:00,0.0
26-04-2021 20:15,0.0
26-04-2021 20:30,0.0
26-04-2021 20:45,0.0
26-04-2021 21:00,0.0
26-04-2021 21:15,0.0
26-04-2021 21:30,0.0
26-04-2021 21:45,0.0
26-04-2021 22:00,0.0
26-04-2021 22:15,0.0
26-04-2021 22:30,0.0
26-04-2021 22:45,0.0
26-04-2021 23:00,0.0
26-04-2021 23:15,0.0
26-04-2021 23:30,0.0
26-04-2021 23:45,0.0
27-04-2021 00:00,0.0
27-04-2021 00:15,0.0
27-04-2021 00:30,0.0
27-04-2021 00:45,0.0
27-04-2021 01:00,0.0
27-04-2021 01:15,0.0
27-04-2021 01:30,0.0
27-04-2021 01:45,0.0
27-04-2021 02:00,0.0
27-04-2021 02:15,0.0
27-04-2021 02:30,0.0
27-04-2021 02:45,0.0
27-04-2021 03:00,0.0
27-04-2021 03:15,0.0
27-04-2021 03:30,0.0
27-04-2021 03:45,0.0
27-04-2021 04:00,0.0
27-04-2021 04:15,0.0
27-04-2021 04:30,0.0
27-04-2021 04:45,0.0
27-04-2021 05:00,0.0
27-04-2021 05:15,0.0
27-04-2021 05:30,0.0
27-04-2021 05:45,0.0
27-04-2021 06:00,0.05228967342159385
27-04-2021 06:15,0.1381210892942931
27-04-2021 06:30,0.30518649865803454
27-04-2021 06:45,0.5590152782851042
27-04-2021 07:00,0.7193966048885497
27-04-2021 07:15,0.721388663656101
27-04-2021 07:30,1.2445337196681279
27-04-2021 07:45,1.4472130115175919
27-04-2021 08:00,1.7197239617898825
27-04-2021 08:15,2.131524449745728
27-04-2021 08:30,2.0776019363588394
27-04-2021 08:45,2.6502266411891604
27-04-2021 09:00,2.9678807851017304
27-04-2021 09:15,3.0637482280767188
27-04-2021 09:30,3.167701285617012
27-04-2021 09:45,3.094719870627883
27-04-2021 10:00,3.0141257094655716
27-04-2021 10:15,2.2777495433738117
27-04-2021 10:30,3.132071207380356
27-04-2021 10:45,2.7034217414789965
27-04-2021 11:00,2.8213123293768887
27-04-2021 11:15,4.171454684639954
27-04-2021 11:30,4.503399194840789
27-04-2021 11:45,3.5852600451447607
27-04-2021 12:00,4.460354768606061
27-04-2021 12:15,2.907879076794285
27-04-2021 12:30,2.5657423058422797
27-04-2021 12:45,2.872962649138293
27-04-2021 13:00,3.389007199791897
